request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"fc8746b8-5f5f-4b66-a9dc-111d52e567bc",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,236950289837300,236950293453000,236950294072200
"70048cd5-e9e5-4ec2-a749-db876fb7fc42",GET,/images/favicon.ico,,,200,image/x-icon,,,236950301728300,236950311302400,236950312121900
"38bb418a-bf5a-4b7f-852b-85acd285f64d",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&advertisement=668&username=",,236950315331200,236950323276800,236951322599000
"2533849a-3fe8-4ee8-b0db-b38c23b0272b",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,236951338654400,236951340391500,236951340780900
"f4a9de13-39a3-43c4-af64-43adf5c3d12d",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,236951343497900,236951345256300,236951345624500
"0e67f34a-6aff-4014-aba6-cc2ef4e7c1d4",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,236951349108700,236951350721500,236951351151000
"86c338b0-a13a-45d3-a0c5-dcf013f2ab1e",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,236951355233100,236951356971500,236951357407900
"a51578dc-fff9-46a9-802a-d7953515b6ca",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,236951361320300,236951362855300,236951363367200
"955c0fb5-851f-4de2-9fac-8cd098a844bb",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,236951366518500,236951368342000,236951368839600
"5fc89e12-49dd-41da-ab49-94b174dca640",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,236951371922000,236951373355800,236951373763200
"0e597877-faf7-4cbd-ac2c-00e825a876bb",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,236951376354600,236951377987700,236951378457900
"34f2da40-82cb-4162-a6cd-d5f7fca6bf42",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,236951382353900,236951384555000,236951385333200
"c74199f9-3fd8-4b34-b9e8-310f9a02c49a",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,236951388979700,236951391529400,236951392285100
"96baa5aa-8de3-4905-8020-b69899d14b34",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,236951397214400,236951399196800,236951399572300
"504284de-001b-4155-a9d8-91e07cfbb7b5",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,236951403153600,236951404751200,236951405113900
"0ef86261-306a-4b39-9ec6-e68d60d82635",GET,/images/banner.png,,,200,image/png,,,236951412180800,236951414093400,236951414657900
"25dbfb96-19b9-44cf-a835-91f0fe11d629",GET,/images/logo.png,,,200,image/png,,,236951418180500,236951419604100,236951419938400
"76512811-f62e-44b7-8d3e-f64371577236",POST,"/anonymous/system/sign-in",,"id=&password=manager0&remember=false&username=manager0&version=",302,,,,236951426693900,236951437163700,236951437857400
"4fdb9fb9-aa83-4ca3-8953-093b327ea787",GET,/,,,302,,,,236951441956400,236951444873800,236951445572800
"3999c989-c197-41b0-a5cf-ec104a191a04",GET,/any/system/welcome,,,200,text/html;charset=utf-8,advertisement=663,,236951448797400,236951451168000,236951618001600
"76fa5381-9622-430f-932d-6890632d358c",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,236951631287600,236951634872800,236951635626000
"4f04ced4-b3d8-4621-804a-86ea26017c11",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,236951640674900,236951643010000,236951643784400
"1e9b1dd3-5f5f-4c8f-98b8-6043bc63db72",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,236951647991800,236951649894600,236951650317100
"b85ec3ec-8b85-428b-8af6-fe1233c7efad",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,236951653239500,236951654727800,236951655052900
"dadc69d2-e0f9-4845-bbea-4de31a21f93d",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,236951657907100,236951659428600,236951659881400
"15794de4-f574-469b-b22a-3d99a8b274c2",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,236951663596800,236951665388800,236951665872700
"f39de761-de5e-41f4-8218-7e645f7c36fb",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,236951669285000,236951671334200,236951671761400
"7ac10222-f2a3-4db6-b1d0-94b96b9284c1",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,236951674968600,236951676607800,236951676962500
"77e938c1-46dc-4d02-a5a4-d18b7e7614af",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,236951679858500,236951681414900,236951681817000
"7284aa87-5c8b-4a01-a46f-9f28be55032c",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,236951684861100,236951686667600,236951687157900
"49d4d75e-aaf0-444e-b65f-bd0fabda63ee",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,236951690769500,236951692541600,236951692955000
"604cf591-1724-49c2-a422-a043d227e409",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,236951696815400,236951698592300,236951699001200
"790b447e-3892-4767-86e1-5437f863564f",GET,/images/banner.png,,,200,image/png,,,236951701683100,236951703259600,236951703677500
"f8f02912-ec4b-43ea-916a-991d5f86bd07",GET,/images/logo.png,,,200,image/png,,,236951706487200,236951707998500,236951708299000
"0ad768b7-28e3-435d-a750-b514b4c66fed",GET,/manager/flight/list,,,200,text/html;charset=utf-8,"version%5B1%5D=0&arrival%5B2%5D=L&tag%5B0%5D=Lorem+ipsum+dolor+sit+ame&departure%5B1%5D=Lorem+ipsum+dolor+sit+ame&id%5B1%5D=222&version%5B2%5D=0&arrival%5B1%5D=L&departure%5B0%5D=Lorem+ipsum+dolor+sit+ame&id%5B0%5D=219&arrival%5B0%5D=L&tag%5B2%5D=Lorem+ipsum+dolor+sit+ame&advertisement=672&tag%5B1%5D=Lorem+ipsum+dolor+sit+amet+consectetur+adipiscin&departure%5B2%5D=Lorem+ipsum+dolor+sit+ame&version%5B0%5D=0&id%5B2%5D=251",,236951711772000,236951736781400,236952274391100
"83fa719c-eaf3-4a9f-88f2-b76633677b87",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,236952287387800,236952289258000,236952289686100
"78eee886-36e7-4c6c-bc3e-e79dfa4f845f",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,236952293099900,236952295466800,236952296041100
"e7468d3b-6c3c-4c0d-b896-9cd51ef08e05",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,236952299660200,236952301285600,236952301698100
"9c4f130c-6dd8-401e-98a4-02d15964ddc7",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,236952304949900,236952307151000,236952307628400
"4b8836d0-2db0-4f41-8a75-81029065430d",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,236952311008400,236952313519900,236952314157000
"a9cbab44-be97-4350-a843-4b2e987123d3",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,236952317838000,236952319443700,236952319786400
"a4141b30-c78f-4494-83cf-ad20a3a7f312",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,236952322087300,236952323795000,236952324202300
"d26f28e5-e922-4f76-aadc-a9fa6b1b0dd9",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,236952327302300,236952328870600,236952329242300
"bd812229-1edd-408d-85f8-b3369ae1a736",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,236952331902600,236952333328000,236952333667800
"6bfebf3c-b79b-4134-a73b-7811e0a122ae",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,236952335983300,236952337462600,236952337746100
"1484a412-ec04-4027-be5c-28eb0d3efd7e",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,236952341463000,236952342896200,236952343229200
"4e73e5a0-49a5-4402-965c-f11621705041",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,236952346092700,236952347498500,236952347807000
"b19d6a34-58e2-49d5-9a78-c5d25b9787fb",GET,/images/banner.png,,,200,image/png,,,236952350321700,236952351827200,236952352151100
"46f82f9b-e1fa-492e-84cb-0f08cdfaa221",GET,/images/logo.png,,,200,image/png,,,236952355433300,236952356918600,236952357360300
"757a6518-6823-477e-86f2-e5e9799b66de",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,236952360849600,236952362286100,236952374250500
"b7a69f77-5e33-4c36-88d4-3d438e2509c7",GET,/manager/flight/create,,,200,text/html;charset=utf-8,"id=0&version=0&draftMode=true&advertisement=669&layovers=0",,236952378812700,236952386576400,236952930813800
"f63926ce-8c75-42e1-95db-d6d4d9512a68",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,236952939797700,236952941716700,236952942219200
"6761e47b-3141-4c58-b853-a594396de1d0",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,236952944707400,236952946080900,236952946423200
"1e4258c6-4e00-4f25-b531-aef8abdb74a3",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,236952948889400,236952950169000,236952950444300
"47054aa3-7101-4b7a-8fee-bd7797c95c7b",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,236952952915200,236952954439800,236952954752100
"4070a2ac-729a-48f0-8dfe-c171837eed6b",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,236952957858500,236952960125800,236952960516900
"17c9eef7-a941-4848-9cf9-54ef58258d70",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,236952963114000,236952964462500,236952964723600
"ba8c8466-09ed-4260-908d-c65048c43f51",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,236952967595800,236952969074800,236952969385900
"7e0b2e73-5692-4bb6-af47-8ffd6350c534",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,236952972036400,236952973546000,236952974057900
"af09c678-ded3-40f0-aea0-63568efd4b06",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,236952977440200,236952979135500,236952979417600
"7d991c37-fdf2-4a6c-9c4f-2eafb5502d54",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,236952982184200,236952983624700,236952983894300
"de058d55-9476-4f7a-b50a-5be42054929e",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,236952987638700,236952989756200,236952990333500
"7ba25ee9-2f40-4488-80ad-f6ea0e79ac24",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,236952993685400,236952995570400,236952995941800
"801f59f8-1843-433b-b7c7-0d6f2035bea7",GET,/images/banner.png,,,200,image/png,,,236952998806500,236953000238800,236953000549000
"b10b3e44-5f8c-41fc-9adc-133b7400a2c7",GET,/images/logo.png,,,200,image/png,,,236953003385700,236953004947100,236953005315000
"3911c1e3-73d7-4e66-aec5-fe37555efd71",POST,/manager/flight/create,,"arrival=&cost=&departure=&description=&id=0&layovers=0&requiresSelfTransfer=false&scheduledArrival=&scheduledDeparture=&tag=&version=0",200,text/html;charset=utf-8,"tag=&id=0&version=0&cost%24error=The+value+cannot+be+null..+Unsupported+currency.&draftMode=true&description=&tag%24error=Must+have+between+1+and+50+items.+The+value+cannot+be+null..&advertisement=668&requiresSelfTransfer=false&cost=&layovers=0",,236953009848000,236953099445200,236953285782100
"989cbc47-3d5f-4710-a22d-713aa7ec3478",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,236953294534400,236953296055300,236953296378800
"dc40abac-460b-4c40-9c18-5f9afe03d2e4",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,236953299639800,236953301080700,236953301375100
"43c7389c-1b29-4441-a5fe-5d65f5436133",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,236953304267300,236953306115400,236953306455900
"648b3b6d-9c1c-4e39-bf52-bfb586f7500a",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,236953309289900,236953311001600,236953311289900
"549a0df6-131e-4877-818e-7d53b33c8794",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,236953313877900,236953315245400,236953315508000
"6b4d93bd-ba9e-4f3c-a048-77914bb87520",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,236953317854400,236953319296100,236953319538800
"73a18f61-9e60-49f6-8684-fb9428b1db48",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,236953321576100,236953323299100,236953323884900
"37fb573f-fb8f-4403-ba45-38003b2016ad",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,236953326595800,236953327923100,236953328199100
"b388cca0-963b-45e3-8232-f1a062f72fe7",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,236953330937000,236953332365600,236953332675800
"a0637605-aa58-4d72-af80-d24f5b1c0c73",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,236953335703300,236953337258900,236953337563800
"264e2f66-55a5-4f94-a8ff-6ba813ee7aa4",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,236953340619200,236953342467800,236953342973900
"84c9fad9-88ea-4f00-86e2-0452b7baddb6",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,236953346134200,236953348065600,236953348353700
"0bfebd65-c8f3-4313-a081-0014b618b78b",GET,/images/banner.png,,,200,image/png,,,236953350707600,236953352065000,236953352339300
"68b5fe53-4793-4351-b3f6-84c134657d1b",GET,/images/logo.png,,,200,image/png,,,236953355289800,236953357233200,236953357622400
"a0445417-bffb-4518-ac7d-414a18ece580",POST,/manager/flight/create,,"arrival=&cost=&departure=&description=&id=0&layovers=0&requiresSelfTransfer=false&scheduledArrival=&scheduledDeparture=&tag=1&version=0",200,text/html;charset=utf-8,"tag=1&id=0&version=0&cost%24error=The+value+cannot+be+null..+Unsupported+currency.&draftMode=true&description=&advertisement=665&requiresSelfTransfer=false&cost=&layovers=0",,236953361296700,236953380807100,236953512671300
"cf155b06-61da-4e13-898c-c7d30c75c53c",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,236953519683700,236953521422200,236953521693200
"9759aea1-ed82-4af7-a2d0-a40b574977cd",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,236953524676200,236953526745300,236953527233700
"9ffebabd-46ef-4f32-b531-392e05ebac19",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,236953546066300,236953547750200,236953548158400
"d8d86ffb-389b-4463-b1d0-9aa3397f54cf",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,236953550564400,236953552094600,236953552422600
"15d09826-7c49-4abc-bc01-c495faa4acb6",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,236953555480200,236953557076900,236953557432300
"d2ecd2c7-3bff-4007-9fbe-0777cd26cf62",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,236953560013000,236953561514700,236953562131600
"df13c599-9553-442a-970a-fc5a06844a22",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,236953565028400,236953566409500,236953566704400
"c2abb71b-6adb-4706-8d5c-a389c4af6c3b",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,236953569387700,236953570883900,236953571206700
"0be07781-1b16-4b96-b84c-bc9d81f06d84",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,236953574310900,236953575838600,236953576179900
"912909a4-dbe5-4f97-a286-9c8d13166046",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,236953578935800,236953580267000,236953580541200
"cae9acd2-ef9a-44b8-b5be-68f3cf2b6849",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,236953582829800,236953584092100,236953584584200
"3546be74-29d3-403e-92d6-16e16970874e",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,236953586874200,236953588708800,236953589029700
"29934d18-63f4-4f6e-adc4-9100bf279c79",GET,/images/banner.png,,,200,image/png,,,236953592313500,236953594514500,236953594866600
"5ffa84c0-0c30-4f07-96a8-13b832349c5d",GET,/images/logo.png,,,200,image/png,,,236953598410200,236953599851000,236953600175800
"99acfa30-d262-4144-9ed7-397b82539b2d",POST,/manager/flight/create,,"arrival=&cost=&departure=&description=&id=0&layovers=0&requiresSelfTransfer=false&scheduledArrival=&scheduledDeparture=&tag=++&version=0",200,text/html;charset=utf-8,"tag=++&id=0&version=0&cost%24error=The+value+cannot+be+null..+Unsupported+currency.&draftMode=true&description=&tag%24error=Must+have+between+1+and+50+items.+The+value+cannot+be+null..&advertisement=672&requiresSelfTransfer=false&cost=&layovers=0",,236953603406500,236953627199200,236953854230000
"0dca1c10-4648-4eb0-8191-4a0953158f8a",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,236953864923900,236953866898500,236953867282100
"d900b95c-0b53-4c0c-b6a0-e56ab3c6f812",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,236953869628100,236953871216200,236953871951300
"a13bf65e-d001-4c24-846d-5f68e6142baa",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,236953874902600,236953876326900,236953876622200
"4eceeb28-79dd-4dbd-9a72-5eb6c7e78769",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,236953879141700,236953880549900,236953880788500
"bb007c46-e1ec-4ae6-aaed-9df9f47fe656",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,236953886728400,236953888467200,236953888918000
"bb502895-ccf8-491c-af0c-54d4c20be1c8",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,236953892323800,236953893744600,236953894524900
"d79cf973-3dad-41bb-8b98-e8049e218c07",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,236953897435700,236953898995600,236953899271100
"c2d1e124-4b72-4928-b60d-04485576a08f",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,236953901673600,236953903094200,236953903341300
"0fedfe59-c347-42c9-b151-3cec79ed6f4f",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,236953905374000,236953906652700,236953906865100
"550015f5-e32f-44e7-a6a9-1f7edabe605c",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,236953909012400,236953910255900,236953910459100
"dde8cadd-04de-409f-83d6-f86e5106557e",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,236953912851700,236953914073700,236953914324800
"b6284caa-30a2-4ba0-ac73-7d13c37d6313",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,236953916402900,236953917605800,236953918184000
"51b34881-f4e8-463c-97fe-66748be8d140",GET,/images/banner.png,,,200,image/png,,,236953920549800,236953921722800,236953921922000
"35dcabbf-e42f-4eb3-bd8d-93efa6feeb07",GET,/images/logo.png,,,200,image/png,,,236953924299900,236953925561800,236953925780800
"63febb06-12db-4a59-8d29-845e43d7af03",POST,/manager/flight/create,,"arrival=&cost=&departure=&description=&id=0&layovers=0&requiresSelfTransfer=false&scheduledArrival=&scheduledDeparture=&tag=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa&version=0",200,text/html;charset=utf-8,"tag=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa&id=0&version=0&cost%24error=The+value+cannot+be+null..+Unsupported+currency.&draftMode=true&description=&advertisement=670&requiresSelfTransfer=false&cost=&layovers=0",,236953928885300,236953948503300,236954104204600
"10c34454-92a9-417f-ba13-7d5d405a37cd",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,236954111937300,236954115068200,236954116262600
"347ea56d-94c5-448e-8a2a-abb5dcafaa84",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,236954122186800,236954126526100,236954127230100
"1a3fd36a-78c3-4849-9c82-d6573bf7fbe0",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,236954133094400,236954137338200,236954138104600
"f9acec91-5f63-490d-be96-38becbce74e1",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,236954141133200,236954142572600,236954142840800
"29a37753-48d8-4efc-a7c9-228ebcd15370",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,236954145093100,236954146689700,236954147097000
"4d5bb64b-7795-4e19-a790-2d8c5a20ca5a",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,236954150479900,236954153734300,236954154533400
"fe3d392b-e911-41b8-9260-7fc6003e9a06",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,236954157686500,236954159196700,236954159516200
"94de7276-4ded-492b-8c93-15f8be066fb6",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,236954161785600,236954163428800,236954163767000
"09859396-fbd1-4046-b9f8-a7fe5c9e08de",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,236954166165300,236954167488100,236954167721500
"b40929af-9afe-4e97-bd82-d9af86df6d23",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,236954169996100,236954171594400,236954171841600
"61a0392c-e525-49f6-aaf4-25a2893cf47f",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,236954174457000,236954175810000,236954176055000
"83bfa2fd-0692-48c9-b340-37b5562273dd",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,236954178084900,236954179387900,236954179634800
"b112ed7f-c47e-4b51-8257-5ac95c8e3be7",GET,/images/banner.png,,,200,image/png,,,236954181777200,236954182985100,236954183218600
"dacb2033-0bfd-480e-8059-26ec99185bb2",GET,/images/logo.png,,,200,image/png,,,236954185717500,236954187053600,236954187310800
"a029efef-d7ab-486b-93b2-43eaf62192e3",POST,/manager/flight/create,,"arrival=&cost=&departure=&description=&id=0&layovers=0&requiresSelfTransfer=false&scheduledArrival=&scheduledDeparture=&tag=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa&version=0",200,text/html;charset=utf-8,"tag=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa&id=0&version=0&cost%24error=The+value+cannot+be+null..+Unsupported+currency.&draftMode=true&description=&tag%24error=Must+have+between+1+and+50+items.&advertisement=670&requiresSelfTransfer=false&cost=&layovers=0",,236954190362800,236954208824200,236954327630100
"ae574265-84c2-45e4-98b6-b81b50d7c771",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,236954337883900,236954340457700,236954340863700
"f3ec6f29-e92e-469f-bd10-62dcb44b8d6a",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,236954343881600,236954346557400,236954346965800
"796e95d1-d430-48d1-b23c-cb6704f30803",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,236954349898200,236954352366600,236954352897200
"656f3103-d533-4951-8285-46532b21feec",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,236954355189800,236954357850900,236954358324600
